date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:48	2612/2612	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:00%20GMT	http://quaker.vpixle.com/troubleshooting/unacceptable-residue/24/calcium-soap-formation.html	C:/wamp/www/whtt/quaker/troubleshooting/unacceptable-residue/24/calcium-soap-formation.html	(from http://quaker.vpixle.com/troubleshooting/)
10:45:49	2654/2654	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:00%20GMT	http://quaker.vpixle.com/troubleshooting/unacceptable-residue/24/incompatibility-tramp-oil.html	C:/wamp/www/whtt/quaker/troubleshooting/unacceptable-residue/24/incompatibility-tramp-oil.html	(from http://quaker.vpixle.com/troubleshooting/)
10:45:50	2585/2585	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:01%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/25/tramp-oil.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/25/tramp-oil.html	(from http://quaker.vpixle.com/troubleshooting/)
10:45:51	2645/2645	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:02%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/25/high-micro-organism-growth.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/25/high-micro-organism-growth.html	(from http://quaker.vpixle.com/troubleshooting/)
10:45:53	2605/2605	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:05%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/25/dirt-recirculation/bimetallic.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/25/dirt-recirculation/bimetallic.html	(from http://quaker.vpixle.com/troubleshooting/)
10:45:54	2608/2608	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:05%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/25/carry-in-from-previous-process.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/25/carry-in-from-previous-process.html	(from http://quaker.vpixle.com/troubleshooting/)
10:45:56	2574/2574	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:07%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/25/contamination-by-cleaner.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/25/contamination-by-cleaner.html	(from http://quaker.vpixle.com/troubleshooting/)
10:45:56	2647/2647	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:08%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/26/low-concentration.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/26/low-concentration.html	(from http://quaker.vpixle.com/troubleshooting/)
10:45:57	2637/2637	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:09%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/26/depletion-of-rust-inhibitors.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/26/depletion-of-rust-inhibitors.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:00	2565/2565	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:10%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/26/large-water-additions.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/26/large-water-additions.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:01	2626/2626	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:12%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/26/high-concentration.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/26/high-concentration.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:08	2603/2603	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:17%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/26/too-high-active-sulfur.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/26/too-high-active-sulfur.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:09	2666/2666	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:20%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/27/parts-handling-fingerprints.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/27/parts-handling-fingerprints.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:10	2598/2598	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:22%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/27/insufficient-coverage-of-fluid.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/27/insufficient-coverage-of-fluid.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:11	2521/2521	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:23%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/27/alloy.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/27/alloy.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:11	2638/2638	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:23%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/27/discoloration-is-not-staining.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/27/discoloration-is-not-staining.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:13	2580/2580	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:24%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/28/hardness.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/28/hardness.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:14	2576/2576	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:25%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/28/chlorides.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/28/chlorides.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:15	2539/2539	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:26%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/28/sulfates.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/28/sulfates.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:16	2623/2623	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:28%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/29/fluctuating-humidity-temperature.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/29/fluctuating-humidity-temperature.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:17	2558/2558	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:28%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/29/high-humidity.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/29/high-humidity.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:17	2576/2576	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:29%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/29/poor-location-in-plant.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/29/poor-location-in-plant.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:18	2560/2560	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:30%20GMT	http://quaker.vpixle.com/troubleshooting/corrosion-staining/29/carbonate.html	C:/wamp/www/whtt/quaker/troubleshooting/corrosion-staining/29/carbonate.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:18	2689/2689	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:30%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/30/improper-concentration-determination.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/30/improper-concentration-determination.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:19	2687/2687	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:31%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/30/improperly-functioning-pre-mix.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/30/improperly-functioning-pre-mix.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:20	2569/2569	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:32%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/30/large-water-additions.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/30/large-water-additions.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:21	2636/2636	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:33%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/31/biological-growth.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/31/biological-growth.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:21	2581/2581	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:33%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/31/acid-cleaner.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/31/acid-cleaner.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:22	2690/2690	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:34%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/32/improper-concentration-determination.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/32/improper-concentration-determination.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:23	2688/2688	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:34%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/32/improperly-functioning-pre-mix.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/32/improperly-functioning-pre-mix.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:23	2760/2760	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:35%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/32/improper-mix-preparation.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/32/improper-mix-preparation.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:24	2581/2581	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:36%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/33/carry-over.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/33/carry-over.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:24	2593/2593	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:36%20GMT	http://quaker.vpixle.com/troubleshooting/change-in-ph/33/alkaline-cleaner.html	C:/wamp/www/whtt/quaker/troubleshooting/change-in-ph/33/alkaline-cleaner.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:25	2574/2574	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:37%20GMT	http://quaker.vpixle.com/troubleshooting/odors/34/food.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/34/food.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:27	2588/2588	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:38%20GMT	http://quaker.vpixle.com/troubleshooting/odors/34/shop-towels.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/34/shop-towels.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:28	2586/2586	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:40%20GMT	http://quaker.vpixle.com/troubleshooting/odors/34/cigarettes.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/34/cigarettes.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:29	2596/2596	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:40%20GMT	http://quaker.vpixle.com/troubleshooting/odors/34/chewing-tobacco.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/34/chewing-tobacco.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:29	2596/2596	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:41%20GMT	http://quaker.vpixle.com/troubleshooting/odors/34/human-excrement.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/34/human-excrement.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:31	2617/2617	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:42%20GMT	http://quaker.vpixle.com/troubleshooting/odors/35/bacteria-(ammonia).html	C:/wamp/www/whtt/quaker/troubleshooting/odors/35/bacteria-(ammonia).html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:33	2661/2661	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:44%20GMT	http://quaker.vpixle.com/troubleshooting/odors/35/anaerobic-bacteria.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/35/anaerobic-bacteria.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:34	2570/2570	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:45%20GMT	http://quaker.vpixle.com/troubleshooting/odors/35/fungi.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/35/fungi.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:39	2594/2594	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:49%20GMT	http://quaker.vpixle.com/troubleshooting/odors/36/insufficient-air-ventilation.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/36/insufficient-air-ventilation.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:41	2563/2563	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:51%20GMT	http://quaker.vpixle.com/troubleshooting/odors/36/misting.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/36/misting.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:42	2583/2583	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:53%20GMT	http://quaker.vpixle.com/troubleshooting/odors/36/overflow-from-nearby-systems.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/36/overflow-from-nearby-systems.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:43	2552/2552	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:54%20GMT	http://quaker.vpixle.com/troubleshooting/odors/36/tramp-oil.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/36/tramp-oil.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:44	2588/2588	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:55%20GMT	http://quaker.vpixle.com/troubleshooting/odors/36/coating-coming-in-from-parts.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/36/coating-coming-in-from-parts.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:45	2596/2596	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:57%20GMT	http://quaker.vpixle.com/troubleshooting/odors/37/in-emulsion.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/37/in-emulsion.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:46	2606/2606	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:58%20GMT	http://quaker.vpixle.com/troubleshooting/odors/37/concentrate.html	C:/wamp/www/whtt/quaker/troubleshooting/odors/37/concentrate.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:47	2711/2711	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:45:59%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/38/wrong-to-insufficient-protection.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/38/wrong-to-insufficient-protection.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:48	2610/2610	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:00%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/38/solvent-washing.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/38/solvent-washing.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:48	2661/2661	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:00%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/38/soiled-rags-or-clothing.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/38/soiled-rags-or-clothing.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:50	2635/2635	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:01%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/39/other-cause-than-the-mw-fluid.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/39/other-cause-than-the-mw-fluid.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:51	2604/2604	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:02%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/39/change-in-season.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/39/change-in-season.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:51	2665/2665	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:03%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/39/sensitive-employee.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/39/sensitive-employee.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:52	2596/2596	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:04%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/40/high-alkalinity.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/40/high-alkalinity.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:53	2563/2563	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:05%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/40/product.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/40/product.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:54	2629/2629	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:06%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/41/high-concentration.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/41/high-concentration.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:55	2593/2593	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:06%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/41/contamination-by-cleaner.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/41/contamination-by-cleaner.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:56	2599/2599	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:07%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/42/bacteria.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/42/bacteria.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:56	2558/2558	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:08%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/42/tramp-oil.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/42/tramp-oil.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:58	2609/2609	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:09%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/42/particles-in-emulsion.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/42/particles-in-emulsion.html	(from http://quaker.vpixle.com/troubleshooting/)
10:46:59	2608/2608	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:10%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/42/dissolved-heavy-metals.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/42/dissolved-heavy-metals.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:00	2581/2581	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:11%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/43/too-much.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/43/too-much.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:01	2583/2583	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:12%20GMT	http://quaker.vpixle.com/troubleshooting/dermatitis/43/too-often.html	C:/wamp/www/whtt/quaker/troubleshooting/dermatitis/43/too-often.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:02	2621/2621	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:13%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/44/poor-fluid-flow.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/44/poor-fluid-flow.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:03	2609/2609	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:14%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/44/improper-fluid-nozzle-direction.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/44/improper-fluid-nozzle-direction.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:03	2573/2573	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:15%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/44/entrained-air-(foam).html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/44/entrained-air-(foam).html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:04	2633/2633	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:15%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/44/fluid-temperature-too-high.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/44/fluid-temperature-too-high.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:04	2668/2668	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:16%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/44/concentration-too-high.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/44/concentration-too-high.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:05	2620/2620	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:17%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/44/excessive-tramp-oil.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/44/excessive-tramp-oil.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:05	2543/2543	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:17%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/tooling/new-supplier.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/tooling/new-supplier.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:06	2585/2585	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:18%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/tooling/unsharp-or-wrongly-selected-tools.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/tooling/unsharp-or-wrongly-selected-tools.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:06	2592/2592	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:18%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/tooling/poor-alignment.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/tooling/poor-alignment.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:07	2576/2576	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:19%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/tooling/wrong-cutting-parameters.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/tooling/wrong-cutting-parameters.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:07	2637/2637	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:19%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/tooling/build-up-on-tooling.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/tooling/build-up-on-tooling.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:08	2625/2625	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:20%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/tooling/wheel-loading.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/tooling/wheel-loading.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:08	2588/2588	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:20%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/46/change-in-alloy-(hardness,-porosity).html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/46/change-in-alloy-(hardness,-porosity).html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:09	2542/2542	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:21%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/46/design-change.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/46/design-change.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:10	2662/2662	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:21%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/47/low-concentration.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/47/low-concentration.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:10	2583/2583	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:22%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/47/depletion-of-lubricant.html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/47/depletion-of-lubricant.html	(from http://quaker.vpixle.com/troubleshooting/)
10:47:11	2577/2577	---MC-	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202012%2008:46:23%20GMT	http://quaker.vpixle.com/troubleshooting/poor-tool-life-part-finish/47/entrained-air-(foam).html	C:/wamp/www/whtt/quaker/troubleshooting/poor-tool-life-part-finish/47/entrained-air-(foam).html	(from http://quaker.vpixle.com/troubleshooting/)
